time,acceleration_g,acceleration_mps2,integrated_velocity_mps,integrated_displacement_m
8.620000000000e+000,-1.985384043200e-001,-1.946996642725e+000,-8.175963592502e-002,6.251350225493e-003
8.625000000000e+000,-1.816218746195e-001,-1.781102156737e+000,-9.107988292367e-002,5.819251428372e-003
8.630000000000e+000,-1.632035887263e-001,-1.600480473383e+000,-9.953383949897e-002,5.342717122315e-003
8.635000000000e+000,-1.434562940812e-001,-1.406825666351e+000,-1.070521048483e-001,4.826252261447e-003
8.640000000000e+000,-1.225634234678e-001,-1.201936596751e+000,-1.135740105061e-001,4.274686973061e-003
8.645000000000e+000,-1.007174006627e-001,-9.877002972089e-001,-1.190481027410e-001,3.693131689943e-003
8.650000000000e+000,-7.811787708843e-002,-7.660746793492e-001,-1.234325401824e-001,3.086930082635e-003
8.655000000000e+000,-5.496991555369e-002,-5.390707223646e-001,-1.266954036866e-001,2.461610222963e-003
8.660000000000e+000,-3.148213753102e-002,-3.087343040186e-001,-1.288149162526e-001,1.822834423115e-003
8.665000000000e+000,-7.864850642538e-003,-7.712783755365e-002,-1.297795716065e-001,1.176348203467e-003
8.670000000000e+000,1.567182690670e-002,1.536881213346e-001,-1.295881708971e-001,5.279288472077e-004
8.675000000000e+000,3.891982828728e-002,3.816731340735e-001,-1.282497677586e-001,-1.166659994314e-004
8.680000000000e+000,6.167496996202e-002,6.048248441780e-001,-1.257835228129e-001,-7.517492258601e-004
8.685000000000e+000,8.373873749847e-002,8.211964900894e-001,-1.222184694773e-001,-1.371754206586e-003
8.690000000000e+000,1.049200097260e-001,1.028913813379e+000,-1.175931937186e-001,-1.971283364575e-003
8.695000000000e+000,1.250367063326e-001,1.226191216157e+000,-1.119554311447e-001,-2.545154926733e-003
8.700000000000e+000,1.439173447717e-001,1.411347029106e+000,-1.053615855316e-001,-3.088447468424e-003
8.705000000000e+000,1.614024932426e-001,1.582817760358e+000,-9.787617355793e-002,-3.596541866148e-003
8.710000000000e+000,1.773461075166e-001,1.739171205278e+000,-8.957120114385e-002,-4.065160302903e-003
8.715000000000e+000,1.916167404890e-001,1.879118308116e+000,-8.052547736036e-002,-4.490401999163e-003
8.720000000000e+000,2.040986145375e-001,2.001523678254e+000,-7.082387239444e-002,-4.868775373550e-003
8.725000000000e+000,2.146925480488e-001,2.105414676323e+000,-6.055652650800e-002,-5.197226370806e-003
8.730000000000e+000,2.233167288248e-001,2.189988998730e+000,-4.981801732036e-002,-5.473162730377e-003
8.735000000000e+000,2.299073284842e-001,2.254620702880e+000,-3.870649306634e-002,-5.694474006344e-003
8.740000000000e+000,2.344189534262e-001,2.298864629617e+000,-2.732277973510e-002,-5.859547188347e-003
8.745000000000e+000,2.368249293992e-001,2.322459193893e+000,-1.576947017632e-002,-5.967277813126e-003
8.750000000000e+000,2.371174182151e-001,2.325327529339e+000,-4.150003368242e-003,-6.017076496987e-003
8.755000000000e+000,2.353073666485e-001,2.307576987144e+000,7.432257922966e-003,-6.008870860601e-003
8.760000000000e+000,2.314242890475e-001,2.269497004188e+000,1.887494290130e-002,-5.943102858540e-003
8.765000000000e+000,2.255158866516e-001,2.211555369832e+000,3.007757383634e-002,-5.820721566696e-003
8.770000000000e+000,2.176475080391e-001,2.134392934712e+000,4.094244459770e-002,-5.643171520611e-003
8.775000000000e+000,2.079014565116e-001,2.038816818500e+000,5.137546898073e-002,-5.412376736665e-003
8.780000000000e+000,1.963761515397e-001,1.925792186497e+000,6.128699149322e-002,-5.130720585480e-003
8.785000000000e+000,1.831851526484e-001,1.796432677220e+000,7.059255365251e-002,-4.801021722615e-003
8.790000000000e+000,1.684560552842e-001,1.651989574553e+000,7.921360928194e-002,-4.426506315279e-003
8.795000000000e+000,1.523292692816e-001,1.493839828601e+000,8.707818278983e-002,-4.010776835100e-003
8.800000000000e+000,1.349566915223e-001,1.323473038918e+000,9.412146495862e-002,-3.557777715729e-003
8.805000000000e+000,1.165002852411e-001,1.142477522259e+000,1.002863413616e-001,-3.071758199928e-003
8.810000000000e+000,9.713057918465e-002,9.525255943612e-001,1.055238491531e-001,-2.557232723642e-003
8.815000000000e+000,7.702510045425e-002,7.553582013697e-001,1.097935586424e-001,-2.018939204153e-003
8.820000000000e+000,5.636675536126e-002,5.527690414635e-001,1.130638767495e-001,-1.461795615673e-003
8.825000000000e+000,3.534217299695e-002,3.465883208206e-001,1.153122701552e-001,-8.908552484108e-004
8.830000000000e+000,1.414002645113e-002,1.386662903970e-001,1.165254066833e-001,-3.112610563145e-004
8.835000000000e+000,-7.050653281728e-003,-6.914328900526e-002,1.166992141868e-001,2.718004958606e-004
8.840000000000e+000,-2.804215570323e-002,-2.749996062271e-001,1.158388569487e-001,8.531456736992e-004
8.845000000000e+000,-4.864974667759e-002,-4.770910382558e-001,1.139586303375e-001,1.427639391915e-003
8.850000000000e+000,-6.869328721870e-002,-6.736510251033e-001,1.110817751791e-001,1.990240405706e-003
8.855000000000e+000,-8.799880107544e-002,-8.629734425664e-001,1.072402140099e-001,2.536045378678e-003
8.860000000000e+000,-1.063999775382e-001,-1.043427339725e+000,1.024742120542e-001,3.060331443839e-003
8.865000000000e+000,-1.237395965529e-001,-1.213470914536e+000,9.683196641852e-002,3.558596890020e-003
8.870000000000e+000,-1.398708640001e-001,-1.371664608446e+000,9.036912761106e-002,4.026599625094e-003
8.875000000000e+000,-1.546586458743e-001,-1.516683209563e+000,8.314825806604e-002,4.460393089287e-003
8.880000000000e+000,-1.679805910681e-001,-1.647326863398e+000,7.523823288363e-002,4.856359316661e-003
8.885000000000e+000,-1.797281335188e-001,-1.762530900572e+000,6.671358847371e-002,5.211238870054e-003
8.890000000000e+000,-1.898073656099e-001,-1.861374401958e+000,5.765382521738e-002,5.522157404282e-003
8.895000000000e+000,-1.981397759095e-001,-1.943087433423e+000,4.814267062893e-002,5.786648643898e-003
8.900000000000e+000,-2.046628455814e-001,-2.007056894621e+000,3.826730980882e-002,6.002673594992e-003
8.905000000000e+000,-2.093304990918e-001,-2.052830938918e+000,2.811759022497e-002,6.168635845077e-003
8.910000000000e+000,-2.121134061575e-001,-2.080121934495e+000,1.778520804144e-002,6.283392840743e-003
8.915000000000e+000,-2.129991332220e-001,-2.088807949812e+000,7.362883330674e-003,6.346263069173e-003
8.920000000000e+000,-2.119921440902e-001,-2.078932759842e+000,-3.056468443460e-003,6.357029106391e-003
8.925000000000e+000,-2.091136506954e-001,-2.050704382592e+000,-1.338056129954e-002,6.315936532034e-003
8.930000000000e+000,-2.044013162960e-001,-2.004492168454e+000,-2.351855267716e-002,6.223688747092e-003
8.935000000000e+000,-1.979088146910e-001,-1.940822477589e+000,-3.338183929227e-002,6.081437767168e-003
8.940000000000e+000,-1.897052503018e-001,-1.860372992873e+000,-4.288482796842e-002,5.890771099017e-003
8.945000000000e+000,-1.798744451688e-001,-1.763965727714e+000,-5.194567476989e-002,5.653694842171e-003
8.950000000000e+000,-1.685141000516e-001,-1.652558799271e+000,-6.048698608736e-002,5.372613190028e-003
8.955000000000e+000,-1.557348378967e-001,-1.527237048060e+000,-6.843647570568e-002,5.050304535545e-003
8.960000000000e+000,-1.416591389206e-001,-1.389201594696e+000,-7.572757231257e-002,4.689894415499e-003
8.965000000000e+000,-1.264201774630e-001,-1.239758433317e+000,-8.229997238260e-002,4.294825553762e-003
8.970000000000e+000,-1.101605715677e-001,-1.080306169164e+000,-8.810013388881e-002,3.868825288083e-003
8.975000000000e+000,-9.303105695236e-002,-9.123230146619e-001,-9.308170684837e-002,3.415870686240e-003
8.980000000000e+000,-7.518909762374e-002,-7.373531642118e-001,-9.720589729556e-002,2.940151675880e-003
8.985000000000e+000,-5.679744587655e-002,-5.569926726053e-001,-1.004417618876e-001,2.446032527922e-003
8.990000000000e+000,-3.802266478136e-002,-3.728749655781e-001,-1.027664309831e-001,1.938012045746e-003
8.995000000000e+000,-1.903362651313e-002,-1.866561134449e-001,-1.041652586806e-001,1.420682821587e-003
9.000000000000e+000,-2.765480812775e-015,-2.712010241260e-014,-1.046318989642e-001,8.986899274744e-004
9.005000000000e+000,1.890925862148e-002,1.854364810604e-001,-1.041683077616e-001,3.766894106599e-004
9.010000000000e+000,3.752739937146e-002,3.680180710462e-001,-1.027846713813e-001,-1.406930371973e-004
9.015000000000e+000,5.569134246993e-002,5.461455036327e-001,-1.004992624446e-001,-6.489028717621e-004
9.020000000000e+000,7.324310026157e-002,7.182694491801e-001,-9.733822506258e-002,-1.143496590530e-003
9.025000000000e+000,9.003114468364e-002,8.829039250118e-001,-9.333529162710e-002,-1.620180382254e-003
9.030000000000e+000,1.059117085017e-001,1.038639056178e+000,-8.853143417413e-002,-2.074847196757e-003
9.035000000000e+000,1.207500092031e-001,1.184153077751e+000,-8.297445383930e-002,-2.503611916791e-003
9.040000000000e+000,1.344213851972e-001,1.318223477145e+000,-7.671851245206e-002,-2.902844332519e-003
9.045000000000e+000,1.468123348170e-001,1.439737183233e+000,-6.982361080112e-002,-3.269199640652e-003
9.050000000000e+000,1.578214495408e-001,1.547699718139e+000,-6.235501854769e-002,-3.599646214024e-003
9.055000000000e+000,1.673602338502e-001,1.641243237287e+000,-5.438266115912e-002,-3.891490413291e-003
9.060000000000e+000,1.753538051920e-001,1.719633393686e+000,-4.598046958169e-002,-4.142398240143e-003
9.065000000000e+000,1.817414686229e-001,1.782274973270e+000,-3.722569866430e-002,-4.350413660758e-003
9.070000000000e+000,1.864771618594e-001,1.828716259349e+000,-2.819822058275e-002,-4.513973458876e-003
9.075000000000e+000,1.895297676368e-001,1.858652095796e+000,-1.897979969489e-002,-4.631918509570e-003
9.080000000000e+000,1.908832914758e-001,1.871925630351e+000,-9.653355379525e-003,-4.703501397256e-003
9.085000000000e+000,1.905369041645e-001,1.868528731225e+000,-3.022194755863e-004,-4.728390334394e-003
9.090000000000e+000,1.885048494679e-001,1.848601082035e+000,8.990605057562e-003,-4.706669370439e-003
9.095000000000e+000,1.848162187678e-001,1.812427971780e+000,1.814317769210e-002,-4.638834913565e-003
9.100000000000e+000,1.795145955082e-001,1.760436808040e+000,2.707533964165e-002,-4.525788620231e-003
9.105000000000e+000,1.726575734557e-001,1.693192392729e+000,3.570941264357e-002,-4.368826739517e-003
9.110000000000e+000,1.643161538798e-001,1.611391010445e+000,4.397087115151e-002,-4.169626030030e-003
9.115000000000e+000,1.545740277950e-001,1.515853389675e+000,5.178898215181e-002,-3.930226396772e-003
9.120000000000e+000,1.435267503910e-001,1.407516606722e+000,5.909740714280e-002,-3.653010423535e-003
9.125000000000e+000,1.312808156831e-001,1.287425011118e+000,6.583476118740e-002,-3.340680002709e-003
9.130000000000e+000,1.179526402489e-001,1.156720259497e+000,7.194512436394e-002,-2.996230288831e-003
9.135000000000e+000,1.036674656661e-001,1.016630552174e+000,7.737850139312e-002,-2.622921224438e-003
9.140000000000e+000,8.855818992266e-002,8.684591732050e-001,8.209122570657e-002,-2.224246906689e-003
9.145000000000e+000,7.276413863555e-002,7.135724401503e-001,8.604630473995e-002,-1.803903080573e-003
9.150000000000e+000,5.642978737360e-002,5.533871743473e-001,8.921370377620e-002,-1.365753059283e-003
9.155000000000e+000,3.970344674267e-002,3.893578059990e-001,9.157056622706e-002,-9.137923842744e-004
9.160000000000e+000,2.273592214242e-002,2.229632308780e-001,9.310136881926e-002,-4.521125466586e-004
9.165000000000e+000,5.679160251089e-003,5.569353687634e-002,9.379801073864e-002,1.513590223609e-005
9.170000000000e+000,-1.131510566733e-002,-1.109632809925e-001,9.365983637835e-002,4.837805200286e-004
9.175000000000e+000,-2.809669960883e-002,-2.755344992189e-001,9.269359192782e-002,9.496640907940e-004
9.180000000000e+000,-4.451832397873e-002,-4.365756218460e-001,9.091331662516e-002,1.408681362176e-003
9.185000000000e+000,-6.043684647560e-002,-5.926830004899e-001,8.834017006932e-002,1.856815078913e-003
9.190000000000e+000,-7.571454152057e-002,-7.425060086027e-001,8.500219754659e-002,2.290170997952e-003
9.195000000000e+000,-9.022027552112e-002,-8.847586649391e-001,8.093403586273e-002,2.705011581476e-003
9.200000000000e+000,-1.038306258268e-001,-1.018230606764e+000,7.617656268348e-002,3.097788077841e-003
9.205000000000e+000,-1.164309238905e-001,-1.141797319771e+000,7.077649286714e-002,3.465170716718e-003
9.210000000000e+000,-1.279162138841e-001,-1.254429538886e+000,6.478592572050e-002,3.804076763187e-003
9.215000000000e+000,-1.381921188249e-001,-1.355201742074e+000,5.826184751810e-002,4.111696196283e-003
9.220000000000e+000,-1.471756071442e-001,-1.443299667801e+000,5.126559399341e-002,4.385514800062e-003
9.225000000000e+000,-1.547956535573e-001,-1.518026795957e+000,4.386227783401e-002,4.623334479631e-003
9.230000000000e+000,-1.609937890740e-001,-1.578809741622e+000,3.612018649006e-002,4.823290640441e-003
9.235000000000e+000,-1.657245360086e-001,-1.625202521048e+000,2.811015583339e-002,4.983866496249e-003
9.240000000000e+000,-1.689557248909e-001,-1.656889659501e+000,1.990492538201e-002,5.103904199288e-003
9.245000000000e+000,-1.706686912548e-001,-1.673688121093e+000,1.157848093052e-002,5.182612715069e-003
9.250000000000e+000,-1.708583513542e-001,-1.675548051308e+000,3.205390499521e-003,5.219572393644e-003
9.255000000000e+000,-1.695331569420e-001,-1.662552333526e+000,-5.139860462563e-003,5.214736218737e-003
9.260000000000e+000,-1.667149303150e-001,-1.634914971374e+000,-1.338352872481e-002,5.168427745768e-003
9.265000000000e+000,-1.624385818859e-001,-1.592978319052e+000,-2.145326195087e-002,5.081335769079e-003
9.270000000000e+000,-1.567517135689e-001,-1.537209191870e+000,-2.927873072818e-002,4.954505787382e-003
9.275000000000e+000,-1.497141122566e-001,-1.468193898961e+000,-3.679223845526e-002,4.789328364423e-003
9.280000000000e+000,-1.413971386138e-001,-1.386632249387e+000,-4.392930382613e-002,4.587524508719e-003
9.285000000000e+000,-1.318830173064e-001,-1.293330591668e+000,-5.062921092877e-002,4.351128221832e-003
9.290000000000e+000,-1.212640356180e-001,-1.189193954893e+000,-5.683552229517e-002,4.082466388772e-003
9.295000000000e+000,-1.096416581744e-001,-1.075217367136e+000,-6.249655060024e-002,3.784136206534e-003
9.300000000000e+000,-9.712556618640e-002,-9.524764336419e-001,-6.756578510219e-002,3.458980367278e-003
9.305000000000e+000,-8.383263023755e-002,-8.221172633190e-001,-7.200226934459e-002,3.110060231161e-003
9.310000000000e+000,-6.988582617189e-002,-6.853458372285e-001,-7.577092709596e-002,2.740627240059e-003
9.315000000000e+000,-5.541310407727e-002,-5.434169170994e-001,-7.884283398178e-002,2.354092837365e-003
9.320000000000e+000,-4.054622071006e-002,-3.976225953263e-001,-8.119543276284e-002,1.953997170504e-003
9.325000000000e+000,-2.541954596204e-002,-2.492805904086e-001,-8.281269072718e-002,1.543976861779e-003
9.330000000000e+000,-1.016885412970e-002,-9.972239335107e-002,-8.368519818658e-002,1.127732139494e-003
9.335000000000e+000,5.069889190738e-003,4.971862883235e-002,-8.381020759788e-002,7.089936250330e-004
9.340000000000e+000,2.016173379314e-002,1.977190667025e-001,-8.319161335904e-002,2.914890726407e-004
9.345000000000e+000,3.497393447529e-002,3.429771345221e-001,-8.183987285598e-002,-1.210896428969e-004
9.350000000000e+000,4.937711313908e-002,4.842240665654e-001,-7.977186985326e-002,-5.251189996700e-004
9.355000000000e+000,6.324638325336e-002,6.202351443316e-001,-7.701072182602e-002,-9.170754788681e-004
9.360000000000e+000,7.646242695711e-002,7.498402593189e-001,-7.358553331689e-002,-1.293566116725e-003
9.365000000000e+000,8.891251556643e-002,8.719339207795e-001,-6.953109786664e-002,-1.651357694684e-003
9.370000000000e+000,1.004914648124e-001,9.854846234023e-001,-6.488755150619e-002,-1.987404318116e-003
9.375000000000e+000,1.111025167742e-001,1.089543496124e+000,-5.969998120737e-002,-2.298873149900e-003
9.380000000000e+000,1.206581411766e-001,1.183252160169e+000,-5.401799206664e-002,-2.583168083085e-003
9.385000000000e+000,1.290807494841e-001,1.265849731928e+000,-4.789523733640e-002,-2.837951156593e-003
9.390000000000e+000,1.363033160442e-001,1.336678914285e+000,-4.138891572087e-002,-3.061161539236e-003
9.395000000000e+000,1.422699013928e-001,1.395191128494e+000,-3.455924061392e-002,-3.251031930073e-003
9.400000000000e+000,1.469360737372e-001,1.440950647515e+000,-2.746888617389e-002,-3.406102247043e-003
9.405000000000e+000,1.502692255624e-001,1.473637700861e+000,-2.018241530295e-002,-3.525230500735e-003
9.410000000000e+000,1.522487832562e-001,1.493050530320e+000,-1.276569472500e-002,-3.607600775805e-003
9.415000000000e+000,1.528663086138e-001,1.499106385368e+000,-5.285302435783e-003,-3.652728268707e-003
9.420000000000e+000,1.521254920468e-001,1.491841456580e+000,2.192067169087e-003,-3.660461356873e-003
9.425000000000e+000,1.500420382862e-001,1.471409754759e+000,9.600195197437e-003,-3.630980700957e-003
9.430000000000e+000,1.466434463165e-001,1.438080952820e+000,1.687392196638e-002,-3.564795408047e-003
9.435000000000e+000,1.419686862036e-001,1.392237216558e+000,2.394971738983e-002,-3.462736309657e-003
9.440000000000e+000,1.360677763773e-001,1.334369059211e+000,3.076623307925e-002,-3.325946433484e-003
9.445000000000e+000,1.290012657896e-001,1.265070263156e+000,3.726483138517e-002,-3.155868772323e-003
9.450000000000e+000,1.208396261796e-001,1.185031920074e+000,4.339008684324e-002,-2.954231476752e-003
9.455000000000e+000,1.116625604445e-001,1.095035648383e+000,4.909025576439e-002,-2.723030620233e-003
9.460000000000e+000,1.015582338143e-001,9.959460536351e-001,5.431771001943e-002,-2.464510705773e-003
9.465000000000e+000,9.062243517137e-002,8.887025038733e-001,5.902933141321e-002,-2.181143102192e-003
9.470000000000e+000,7.895767642407e-002,7.743102975041e-001,6.318686341665e-002,-1.875602615117e-003
9.475000000000e+000,6.667223834127e-002,6.538313061294e-001,6.675721742573e-002,-1.550742413011e-003
9.480000000000e+000,5.387917167178e-002,5.283741788750e-001,6.971273113824e-002,-1.209567541601e-003
9.485000000000e+000,4.069526271071e-002,3.990841980620e-001,7.203137708059e-002,-8.552072710542e-004
